1353251460	14	47
1353251460	11	45
1353251480	11	45
1353251500	149	157
1353251500	11	45
1353251500	42	71
1353251520	8	45
1353251520	42	71
1353251520	149	157
1353251520	23	74
1353251540	153	174
1353251540	30	33
1353251540	23	74
1353251560	23	74
1353251580	8	45
1353251580	23	74
1353251580	149	157
1353251580	42	71
1353251600	41	47
1353251600	23	74
1353251620	149	157
1353251620	23	74
1353251620	11	45
1353251620	163	173
1353251620	42	71
1353251640	23	74
1353251640	42	71
1353251660	42	71
1353251660	11	45
1353251660	23	74
1353251680	41	47
1353251680	153	174
1353251680	11	45
1353251680	23	74
1353251700	41	47
1353251700	11	45
1353251700	40	71
1353251700	23	74
1353251700	158	174
1353251700	153	174
1353251700	42	71
1353251720	41	47
1353251720	11	45
1353251720	23	74
1353251720	158	162
1353251720	158	174
1353251720	42	71
1353251740	23	74
1353251740	42	71
1353251760	156	158
1353251760	152	168
1353251760	163	173
1353251760	42	71
1353251780	153	174
1353251780	11	45
1353251780	152	168
1353251800	41	47
1353251800	42	71
1353251820	41	47
1353251820	153	174
1353251820	23	74
1353251840	41	47
1353251840	163	173
1353251840	23	74
1353251860	156	158
1353251860	41	47
1353251860	160	168
1353251860	155	169
1353251860	23	74
1353251880	160	168
1353251880	155	169
1353251880	62	70
1353251880	23	74
1353251900	41	47
1353251900	160	168
1353251900	23	74
1353251920	41	47
1353251920	23	74
1353251940	41	47
1353251940	163	173
1353251940	23	74
1353251960	163	173
1353251960	23	74
1353251980	173	174
1353251980	163	173
1353251980	23	74
1353252000	11	45
1353252000	23	74
1353252020	153	174
1353252020	23	74
1353252020	11	45
1353252020	42	71
1353252040	153	174
1353252040	11	45
1353252060	42	71
1353252060	23	74
1353252080	153	174
1353252080	23	74
1353252080	11	45
1353252080	42	71
1353252100	42	71
1353252100	11	45
1353252100	23	74
1353252120	153	174
1353252120	168	177
1353252120	11	45
1353252120	23	74
1353252140	23	74
1353252160	41	47
1353252160	23	74
1353252180	41	47
1353252180	23	74
1353252180	42	71
1353252200	41	47
1353252200	42	71
1353252220	41	47
1353252220	153	174
1353252220	11	45
1353252240	41	47
1353252240	42	71
1353252240	11	45
1353252240	23	74
1353252260	41	47
1353252260	11	45
1353252280	62	70
1353252280	23	74
1353252300	11	45
1353252300	42	71
1353252320	11	45
1353252320	42	71
1353252340	173	174
1353252340	42	71
1353252360	168	177
1353252360	42	71
1353252380	168	177
1353252380	11	45
1353252380	42	71
1353252400	153	174
1353252400	11	45
1353252400	168	177
1353252420	153	174
1353252420	168	177
1353252440	149	158
1353252440	168	177
1353252440	149	157
1353252440	42	71
1353252460	149	158
1353252460	149	157
1353252460	11	45
1353252460	23	74
1353252460	168	177
1353252460	167	175
1353252460	42	71
1353252480	149	158
1353252480	23	74
1353252480	168	177
1353252500	149	158
1353252500	168	177
1353252520	149	158
1353252520	168	177
1353252520	23	74
1353252540	149	158
1353252540	168	177
1353252560	11	45
1353252560	168	177
1353252580	11	45
1353252580	168	177
1353252600	62	70
1353252600	42	71
1353252600	11	45
1353252600	163	173
1353252600	168	177
1353252620	168	177
1353252620	163	173
1353252620	42	71
1353252640	149	158
1353252640	163	173
1353252660	42	71
1353252680	42	71
1353252700	41	47
1353252700	42	71
1353252720	41	47
1353252720	14	41
1353252720	11	45
1353252720	42	71
1353252740	41	47
1353252740	11	45
1353252740	42	71
1353252760	41	47
1353252760	42	71
1353252780	42	71
1353252780	23	74
1353252800	8	21
1353252800	42	71
1353252800	23	74
1353252820	163	173
1353252820	42	71
1353252840	163	173
1353252840	40	71
1353252860	163	173
1353252880	156	158
1353252880	163	173
1353252900	163	173
1353252920	155	169
1353252920	8	45
1353252940	150	171
1353252940	8	45
1353252960	158	162
1353252960	8	45
1353252980	163	173
1353253000	42	71
1353253020	170	177
1353253020	42	71
1353253040	170	177
1353253040	163	173
1353253040	42	71
1353253080	160	168
1353253080	163	173
1353253080	168	177
1353253100	160	168
1353253100	163	173
1353253120	160	168
1353253120	152	168
1353253140	160	168
1353253140	152	168
1353253140	42	71
1353253160	160	168
1353253160	168	177
1353253160	152	168
1353253160	42	71
1353253180	160	168
1353253180	42	71
1353253200	160	168
1353253220	160	168
1353253220	62	70
1353253220	42	71
1353253240	160	168
1353253240	152	168
1353253240	42	71
1353253260	11	45
1353253260	160	168
1353253260	152	168
1353253280	160	168
1353253280	152	168
1353253300	160	168
1353253300	11	45
1353253320	149	158
1353253320	152	168
1353253320	160	168
1353253320	11	45
1353253320	7	68
1353253340	7	68
1353253340	160	168
1353253340	152	168
1353253340	167	175
1353253360	0	7
1353253360	160	168
1353253360	152	168
1353253380	150	171
1353253380	160	168
1353253380	11	45
1353253380	42	71
1353253400	160	168
1353253400	11	45
1353253400	42	71
1353253420	0	7
1353253420	7	68
1353253420	160	168
1353253440	0	7
1353253440	150	171
1353253440	160	168
1353253460	0	7
1353253460	160	168
1353253480	0	7
1353253480	160	168
1353253480	152	168
1353253500	0	7
1353253500	160	168
1353253500	11	45
1353253520	0	7
1353253520	153	174
1353253520	160	168
1353253520	42	71
1353253540	7	68
1353253540	160	168
1353253540	42	71
1353253560	7	68
1353253560	150	171
1353253560	160	168
1353253560	42	71
1353253580	7	68
1353253580	150	171
1353253580	160	168
1353253580	163	173
1353253580	42	71
1353253600	160	168
1353253600	149	157
1353253600	40	71
1353253600	7	68
1353253600	163	173
1353253600	153	174
1353253620	150	171
1353253620	160	168
1353253620	149	157
1353253620	163	173
1353253620	7	68
1353253620	42	71
1353253640	41	47
1353253640	160	168
1353253640	149	157
1353253640	163	173
1353253640	7	68
1353253640	42	71
1353253660	11	45
1353253660	160	168
1353253660	152	168
1353253660	42	71
1353253680	150	171
1353253680	160	168
1353253680	11	45
1353253680	163	173
1353253680	7	68
1353253680	158	163
1353253680	42	71
1353253700	7	68
1353253700	160	168
1353253700	42	71
1353253700	11	45
1353253700	8	45
1353253720	7	68
1353253720	160	168
1353253720	11	45
1353253720	42	71
1353253740	7	68
1353253740	160	168
1353253740	11	45
1353253740	42	71
1353253760	7	68
1353253760	149	157
1353253760	160	168
1353253760	11	45
1353253780	7	68
1353253780	160	168
1353253780	149	157
1353253780	42	71
1353253800	7	68
1353253800	160	168
1353253800	149	157
1353253800	42	71
1353253820	7	68
1353253820	160	168
1353253820	42	71
1353253840	7	68
1353253840	160	168
1353253840	149	157
1353253840	30	33
1353253860	160	168
1353253860	152	168
1353253860	30	33
1353253860	7	68
1353253860	153	174
1353253860	42	71
1353253880	7	68
1353253880	160	168
1353253880	152	168
1353253880	166	168
1353253880	30	33
1353253900	160	168
1353253900	152	168
1353253900	30	33
1353253900	42	71
1353253920	111	115
1353253920	30	33
1353253920	42	71
1353253940	160	168
1353253940	152	168
1353253940	163	173
1353253940	42	71
1353253960	105	109
1353253960	152	168
1353253960	160	168
1353253960	163	173
1353253960	42	71
1353253980	160	168
1353253980	152	168
1353253980	111	116
1353253980	105	109
1353253980	62	70
1353253980	111	115
1353253980	42	71
1353254000	105	109
1353254000	11	45
1353254000	160	168
1353254020	105	109
1353254020	125	126
1353254040	111	116
1353254040	62	70
1353254040	105	109
1353254040	152	168
1353254040	111	115
1353254060	152	168
1353254060	160	168
1353254060	149	157
1353254060	8	45
1353254080	160	168
1353254080	11	45
1353254080	149	157
1353254080	163	173
1353254080	111	116
1353254080	105	109
1353254080	152	168
1353254080	111	115
1353254100	111	116
1353254100	11	45
1353254100	149	157
1353254100	158	174
1353254100	152	168
1353254120	160	168
1353254120	11	45
1353254120	152	168
1353254120	149	157
1353254120	163	173
1353254120	7	68
1353254120	62	70
1353254120	158	174
1353254140	7	68
1353254140	11	45
1353254140	149	157
1353254140	163	173
1353254140	152	168
1353254160	160	168
1353254160	152	168
1353254160	11	45
1353254160	163	173
1353254160	62	70
1353254160	0	7
1353254160	149	157
1353254180	149	157
1353254180	160	168
1353254180	62	70
1353254180	11	45
1353254180	152	168
1353254200	149	157
1353254200	160	168
1353254200	11	45
1353254200	158	174
1353254220	11	45
1353254220	160	168
1353254220	152	168
1353254220	42	71
1353254240	160	168
1353254240	11	45
1353254240	152	168
1353254240	7	68
1353254240	158	174
1353254240	125	126
1353254260	7	68
1353254260	152	168
1353254260	160	168
1353254260	11	45
1353254280	7	68
1353254280	11	45
1353254280	160	168
1353254280	152	168
1353254280	149	157
1353254300	160	168
1353254300	152	168
1353254300	11	45
1353254300	163	173
1353254300	7	68
1353254300	62	70
1353254320	7	68
1353254320	11	45
1353254320	160	168
1353254320	149	157
1353254320	163	173
1353254340	0	7
1353254340	152	168
1353254340	160	168
1353254340	125	126
1353254340	11	45
1353254360	160	168
1353254360	152	168
1353254360	11	45
1353254360	163	173
1353254360	7	68
1353254360	149	157
1353254380	160	168
1353254380	11	45
1353254380	152	168
1353254380	7	68
1353254380	149	157
1353254380	125	126
1353254380	42	71
1353254400	160	168
1353254400	149	157
1353254400	11	45
1353254400	7	68
1353254400	152	168
1353254400	42	71
1353254420	160	168
1353254420	152	168
1353254420	11	45
1353254420	163	173
1353254420	7	68
1353254420	111	115
1353254420	155	169
1353254420	125	126
1353254440	7	68
1353254440	152	168
1353254440	11	45
1353254440	0	11
1353254460	160	168
1353254460	11	45
1353254460	152	168
1353254460	7	68
1353254460	149	157
1353254460	111	115
1353254460	155	169
1353254480	160	168
1353254480	152	168
1353254480	11	45
1353254480	7	68
1353254480	111	115
1353254480	155	169
1353254500	7	68
1353254500	152	168
1353254500	160	168
1353254500	125	126
1353254500	11	45
1353254520	160	168
1353254520	152	168
1353254540	160	168
1353254540	125	126
1353254560	160	168
1353254560	152	168
1353254580	125	126
1353254580	160	168
1353254580	152	168
1353254580	42	71
1353254600	149	158
1353254600	152	168
1353254600	160	168
1353254600	125	126
1353254620	152	168
1353254620	160	168
1353254620	125	126
1353254620	111	115
1353254640	111	115
1353254640	160	168
1353254640	152	168
1353254640	125	126
1353254660	160	168
1353254660	152	168
1353254660	163	173
1353254660	125	126
1353254660	42	71
1353254680	111	115
1353254680	160	168
1353254680	152	168
1353254680	125	126
1353254700	7	68
1353254700	160	168
1353254700	125	126
1353254720	160	168
1353254720	163	173
1353254720	7	68
1353254720	125	126
1353254720	42	71
1353254740	7	68
1353254740	160	168
1353254740	125	126
1353254740	163	173
1353254760	160	168
1353254760	163	173
1353254760	23	74
1353254760	111	115
1353254760	125	126
1353254780	160	168
1353254780	125	126
1353254780	163	173
1353254780	23	74
1353254800	160	168
1353254800	125	126
1353254800	163	173
1353254820	160	168
1353254820	125	126
1353254820	163	173
1353254840	160	168
1353254840	0	11
1353254840	163	173
1353254840	0	7
1353254840	125	126
1353254860	0	7
1353254860	160	168
1353254860	125	126
1353254860	163	173
1353254880	160	168
1353254880	163	173
1353254900	160	168
1353254920	160	168
1353254920	125	126
1353254940	125	126
1353254960	0	11
1353254960	160	168
1353254960	11	45
1353254960	125	126
1353254980	0	11
1353254980	160	168
1353254980	11	45
1353254980	125	126
1353255000	0	11
1353255000	160	168
1353255000	11	45
1353255000	125	126
1353255020	160	168
1353255020	0	11
1353255020	11	45
1353255020	158	174
1353255020	125	126
1353255040	160	168
1353255040	11	45
1353255040	0	11
1353255040	166	168
1353255040	125	126
1353255060	150	171
1353255060	160	168
1353255060	0	11
1353255060	11	45
1353255060	125	126
1353255080	150	171
1353255080	160	168
1353255080	11	45
1353255080	0	11
1353255080	14	47
1353255080	125	126
1353255100	0	11
1353255100	160	168
1353255100	11	45
1353255100	42	71
1353255120	111	115
1353255120	160	168
1353255120	0	11
1353255120	125	126
1353255140	11	45
1353255140	160	168
1353255140	14	47
1353255140	0	11
1353255160	149	158
1353255160	160	168
1353255160	0	11
1353255160	14	47
1353255160	153	174
1353255180	160	168
1353255180	11	45
1353255180	152	168
1353255180	14	47
1353255180	153	174
1353255180	0	11
1353255200	160	168
1353255200	11	45
1353255200	14	47
1353255200	152	168
1353255200	0	11
1353255220	160	168
1353255220	14	47
1353255220	0	11
1353255220	152	168
1353255220	153	174
1353255220	173	174
1353255240	14	47
1353255240	160	168
1353255240	152	168
1353255240	163	173
1353255260	14	47
1353255260	11	45
1353255260	152	168
1353255280	11	45
1353255280	152	168
1353255280	163	173
1353255280	14	47
1353255300	14	47
1353255300	11	45
1353255300	163	173
1353255300	42	71
1353255320	160	168
1353255320	11	45
1353255320	14	47
1353255320	152	168
1353255320	42	71
1353255340	11	45
1353255340	152	168
1353255340	42	71
1353255360	0	7
1353255360	11	45
1353255360	152	168
1353255360	42	71
1353255380	149	158
1353255380	160	168
1353255380	11	45
1353255380	152	168
1353255380	14	47
1353255380	42	71
1353255400	160	168
1353255400	11	45
1353255400	152	168
1353255400	14	47
1353255400	153	174
1353255400	42	71
1353255420	160	168
1353255420	152	168
1353255420	11	45
1353255420	14	47
1353255420	153	174
1353255420	42	71
1353255440	153	174
1353255440	160	168
1353255440	11	45
1353255440	42	71
1353255460	160	168
1353255460	11	45
1353255460	168	177
1353255460	153	174
1353255460	42	71
1353255480	153	174
1353255480	160	168
1353255480	11	45
1353255480	42	71
1353255500	160	168
1353255500	11	45
1353255500	42	71
1353255520	153	174
1353255520	160	168
1353255520	11	45
1353255520	42	71
1353255540	160	168
1353255540	11	45
1353255540	42	71
1353255560	160	168
1353255560	11	45
1353255580	160	168
1353255580	11	45
1353255600	160	168
1353255600	11	45
1353255600	42	71
1353255620	160	168
1353255620	11	45
1353255620	8	21
1353255620	125	126
1353255620	42	71
1353255640	160	168
1353255640	11	45
1353255640	42	71
1353255660	160	168
1353255660	11	45
1353255660	42	71
1353255680	153	174
1353255680	160	168
1353255680	11	45
1353255700	153	174
1353255700	160	168
1353255700	42	71
1353255720	153	174
1353255720	160	168
1353255720	62	70
1353255720	42	71
1353255740	125	126
1353255740	160	168
1353255740	62	70
1353255740	42	71
1353255760	160	168
1353255760	62	70
1353255780	160	168
1353255780	62	70
1353255780	111	115
1353255780	125	126
1353255780	42	71
1353255800	0	7
1353255800	160	168
1353255800	125	126
1353255800	159	162
1353255820	160	168
1353255820	125	126
1353255840	160	168
1353255840	125	126
1353255860	62	70
1353255860	160	168
1353255860	11	45
1353255860	125	126
1353255880	160	168
1353255880	152	168
1353255880	11	45
1353255880	62	70
1353255880	125	126
1353255880	42	71
1353255900	160	168
1353255900	11	45
1353255900	152	168
1353255900	125	126
1353255900	42	71
1353255920	160	168
1353255920	11	45
1353255920	152	168
1353255920	125	126
1353255920	42	71
1353255940	160	168
1353255940	11	45
1353255940	152	168
1353255940	62	70
1353255940	125	126
1353255940	42	71
1353255960	160	168
1353255960	152	168
1353255960	11	45
1353255960	7	68
1353255960	62	70
1353255960	125	126
1353255960	42	71
1353255980	160	168
1353255980	11	45
1353255980	152	168
1353255980	62	70
1353255980	125	126
1353255980	42	71
1353256000	160	168
1353256000	152	168
1353256000	11	45
1353256000	62	70
1353256000	111	115
1353256000	125	126
1353256000	42	71
1353256020	160	168
1353256020	152	168
1353256020	62	70
1353256020	125	126
1353256020	42	71
1353256040	160	168
1353256040	11	45
1353256040	152	168
1353256040	7	68
1353256040	125	126
1353256040	42	71
1353256060	160	168
1353256060	11	45
1353256060	152	168
1353256060	7	68
1353256060	42	71
1353256080	125	126
1353256080	160	168
1353256080	152	168
1353256100	160	168
1353256100	152	168
1353256120	152	168
1353256120	160	168
1353256120	125	126
1353256140	160	167
1353256140	160	168
1353256140	152	168
1353256160	160	168
1353256160	150	151
1353256160	151	154
1353256160	152	168
1353256160	7	68
1353256180	7	68
1353256180	160	168
1353256180	125	126
1353256200	7	68
1353256200	125	126
1353256200	160	168
1353256200	152	168
1353256220	7	68
1353256220	160	168
1353256220	152	168
1353256240	160	168
1353256240	152	168
1353256240	30	33
1353256260	0	7
1353256280	152	168
1353256300	160	168
1353256300	14	47
1353256300	152	168
1353256300	50	125
1353256300	0	7
1353256320	11	45
1353256320	152	168
1353256320	14	47
1353256320	50	125
1353256320	0	7
1353256340	160	168
1353256340	152	168
1353256340	11	45
1353256340	14	47
1353256360	160	168
1353256360	14	47
1353256360	11	45
1353256360	152	168
1353256360	111	115
1353256360	155	169
1353256380	160	168
1353256380	152	168
1353256380	11	45
1353256380	14	47
1353256380	7	68
1353256400	160	168
1353256400	11	45
1353256400	152	168
1353256400	7	68
1353256420	160	168
1353256420	11	45
1353256420	14	47
1353256420	7	68
1353256440	7	68
1353256440	14	47
1353256440	160	168
1353256440	11	45
1353256460	160	168
1353256460	152	168
1353256460	11	45
1353256460	14	47
1353256460	7	68
1353256480	160	168
1353256480	14	47
1353256480	11	45
1353256480	7	68
1353256480	167	168
1353256480	166	168
1353256480	41	62
1353256480	153	174
1353256500	160	168
1353256500	152	168
1353256500	14	47
1353256500	30	33
1353256500	7	68
1353256520	160	168
1353256520	14	47
1353256520	152	168
1353256520	30	33
1353256520	7	68
1353256520	41	62
1353256540	160	168
1353256540	14	47
1353256540	163	173
1353256540	7	68
1353256560	7	68
1353256560	11	45
1353256560	14	47
1353256580	160	168
1353256580	14	47
1353256580	11	45
1353256580	7	68
1353256580	111	115
1353256600	160	168
1353256600	11	45
1353256600	152	168
1353256600	14	47
1353256600	7	68
1353256600	0	7
1353256600	153	174
1353256620	160	168
1353256620	14	47
1353256620	11	45
1353256620	153	174
1353256640	160	168
1353256640	11	45
1353256640	14	47
1353256640	163	173
1353256640	152	168
1353256640	153	174
1353256660	11	45
1353256660	152	168
1353256660	163	173
1353256660	153	174
1353256680	41	62
1353256700	160	168
1353256700	11	45
1353256720	11	45
1353256720	152	168
1353256720	155	169
1353256740	11	45
1353256760	7	68
1353256760	160	168
1353256780	7	68
1353256780	160	168
1353256780	163	173
1353256800	7	68
1353256800	62	70
1353256820	163	173
1353256840	163	173
1353256840	62	70
1353256840	153	174
1353256840	167	175
1353256840	155	169
1353256860	154	175
1353256880	160	168
1353256880	154	167
1353256880	152	168
1353256880	167	175
1353256900	167	175
1353256900	152	168
1353256900	154	167
1353256920	160	168
1353256920	154	167
1353256920	11	45
1353256920	152	168
1353256920	62	70
1353256920	153	174
1353256920	167	175
1353256940	153	163
1353256940	160	168
1353256940	149	172
1353256940	14	47
1353256940	152	168
1353256940	153	173
1353256940	62	70
1353256940	168	177
1353256940	153	174
1353256940	167	175
1353256960	160	168
1353256960	149	172
1353256960	154	167
1353256960	14	47
1353256960	152	168
1353256960	153	173
1353256980	160	168
1353256980	149	172
1353256980	152	168
1353256980	153	174
1353257000	160	168
1353257000	160	165
1353257000	152	168
1353257000	170	177
1353257000	166	167
1353257000	168	177
1353257000	167	175
1353257020	149	165
1353257020	160	168
1353257020	149	160
1353257020	160	165
1353257020	149	150
1353257020	150	155
1353257020	155	163
1353257020	150	168
1353257020	167	168
1353257020	154	160
1353257020	41	62
1353257020	165	168
1353257020	154	168
1353257020	167	175
1353257020	166	167
1353257020	163	172
1353257020	154	165
1353257040	149	168
1353257040	149	160
1353257040	160	165
1353257040	149	150
1353257040	152	165
1353257040	11	45
1353257040	154	175
1353257040	41	62
1353257040	152	168
1353257060	160	168
1353257060	152	168
1353257060	11	45
1353257060	155	163
1353257060	14	47
1353257060	150	158
1353257060	165	168
1353257060	167	175
1353257060	152	160
1353257060	14	21
1353257080	160	168
1353257080	155	173
1353257080	170	171
1353257080	160	165
1353257080	149	150
1353257080	11	45
1353257080	172	175
1353257080	154	167
1353257080	14	47
1353257080	155	163
1353257080	149	163
1353257080	155	172
1353257080	151	177
1353257080	62	70
1353257080	41	62
1353257080	165	168
1353257080	167	175
1353257100	160	168
1353257100	149	168
1353257100	170	171
1353257100	160	165
1353257100	165	168
1353257100	14	47
1353257100	155	163
1353257100	149	164
1353257100	167	168
1353257100	62	70
1353257100	155	173
1353257100	149	172
1353257120	160	168
1353257120	149	172
1353257120	154	167
1353257120	165	168
1353257120	14	47
1353257120	155	163
1353257120	41	62
1353257120	150	164
1353257140	70	74
1353257140	160	168
1353257140	156	168
1353257140	149	172
1353257140	154	167
1353257140	165	168
1353257140	149	150
1353257140	11	45
1353257140	154	175
1353257140	14	47
1353257140	158	166
1353257140	150	172
1353257140	167	175
1353257160	156	165
1353257160	160	168
1353257160	149	172
1353257160	154	167
1353257160	14	47
1353257160	149	150
1353257160	11	45
1353257160	154	175
1353257160	30	33
1353257160	150	164
1353257160	149	164
1353257160	154	158
1353257160	165	168
1353257160	167	175
1353257160	158	175
1353257180	160	168
1353257180	156	168
1353257180	149	172
1353257180	154	167
1353257180	157	158
1353257180	165	168
1353257180	149	150
1353257180	14	47
1353257180	154	175
1353257180	30	33
1353257180	150	172
1353257180	149	164
1353257180	152	168
1353257180	150	164
1353257180	167	175
1353257180	42	71
1353257200	160	168
1353257200	149	172
1353257200	160	165
1353257200	154	167
1353257200	165	168
1353257200	149	150
1353257200	14	47
1353257200	154	175
1353257200	30	33
1353257200	8	21
1353257200	167	175
1353257200	125	126
1353257200	42	71
1353257220	160	168
1353257220	160	165
1353257220	149	172
1353257220	149	150
1353257220	165	168
1353257220	154	167
1353257220	14	47
1353257220	154	175
1353257220	30	33
1353257220	62	70
1353257220	41	62
1353257220	8	21
1353257220	167	175
1353257220	42	71
1353257240	160	168
1353257240	149	172
1353257240	160	165
1353257240	149	150
1353257240	165	168
1353257240	8	62
1353257240	21	62
1353257240	149	164
1353257240	62	70
1353257240	45	62
1353257240	42	71
1353257260	160	168
1353257260	149	164
1353257260	160	165
1353257260	149	172
1353257260	149	150
1353257260	165	168
1353257260	98	102
1353257260	8	62
1353257260	8	70
1353257260	68	70
1353257260	8	45
1353257260	62	70
1353257260	167	175
1353257260	42	71
1353257260	45	62
1353257260	45	70
1353257260	1	91
1353257280	160	168
1353257280	149	150
1353257280	14	62
1353257280	167	175
1353257280	40	62
1353257280	154	167
1353257280	165	168
1353257280	42	45
1353257280	45	70
1353257280	8	21
1353257280	21	42
1353257280	8	42
1353257280	33	53
1353257280	149	164
1353257280	149	172
1353257280	98	102
1353257280	45	68
1353257280	8	45
1353257280	154	175
1353257280	33	62
1353257280	156	167
1353257300	160	168
1353257300	149	164
1353257300	149	172
1353257300	149	150
1353257300	165	168
1353257300	14	62
1353257300	154	167
1353257300	154	175
1353257300	14	70
1353257300	150	172
1353257300	150	164
1353257300	167	175
1353257300	164	172
1353257320	160	168
1353257320	149	164
1353257320	149	172
1353257320	165	168
1353257320	14	62
1353257320	149	150
1353257320	0	28
1353257320	14	70
1353257320	160	165
1353257320	150	164
1353257320	77	110
1353257320	42	71
1353257340	160	168
1353257340	144	146
1353257340	149	150
1353257340	14	62
1353257340	167	175
1353257340	152	160
1353257340	149	172
1353257340	160	165
1353257340	154	167
1353257340	165	168
1353257340	105	110
1353257340	111	113
1353257340	149	164
1353257340	7	41
1353257340	154	175
1353257340	0	28
1353257340	14	70
1353257340	42	71
1353257360	160	168
1353257360	144	146
1353257360	149	150
1353257360	14	62
1353257360	153	158
1353257360	162	164
1353257360	149	164
1353257360	167	175
1353257360	152	160
1353257360	154	167
1353257360	165	168
1353257360	33	142
1353257360	110	126
1353257360	105	122
1353257360	133	136
1353257360	149	172
1353257360	133	146
1353257360	154	175
1353257360	14	70
1353257360	7	68
1353257360	122	126
1353257360	77	110
1353257380	160	168
1353257380	150	162
1353257380	149	150
1353257380	115	129
1353257380	149	162
1353257380	162	164
1353257380	167	175
1353257380	89	133
1353257380	152	160
1353257380	160	165
1353257380	165	168
1353257380	30	142
1353257380	150	164
1353257380	149	164
1353257380	149	172
1353257380	162	172
1353257380	154	175
1353257380	105	115
1353257380	122	126
1353257400	160	168
1353257400	150	162
1353257400	149	150
1353257400	115	129
1353257400	149	162
1353257400	162	164
1353257400	34	73
1353257400	160	165
1353257400	30	142
1353257400	21	62
1353257400	167	168
1353257400	149	164
1353257400	149	172
1353257400	94	126
1353257400	62	108
1353257400	8	11
1353257400	89	144
1353257400	126	129
1353257400	154	175
1353257400	156	167
1353257400	122	126
1353257420	160	168
1353257420	21	70
1353257420	65	73
1353257420	149	162
1353257420	162	164
1353257420	34	73
1353257420	152	160
1353257420	154	167
1353257420	165	168
1353257420	149	150
1353257420	167	168
1353257420	149	164
1353257420	149	172
1353257420	62	108
1353257420	143	146
1353257420	156	167
1353257420	162	172
1353257420	154	168
1353257420	77	110
1353257440	162	164
1353257440	149	164
1353257440	154	167
1353257440	165	168
1353257440	149	150
1353257440	150	172
1353257440	65	73
1353257440	115	129
1353257440	149	162
1353257440	50	125
1353257440	45	68
1353257440	154	168
1353257440	77	110
1353257440	162	172
1353257460	126	142
1353257460	150	162
1353257460	149	150
1353257460	65	73
1353257460	115	129
1353257460	149	162
1353257460	162	164
1353257460	154	167
1353257460	165	168
1353257460	111	126
1353257460	149	164
1353257460	149	172
1353257460	7	45
1353257460	45	68
1353257460	122	142
1353257460	7	68
1353257460	156	167
1353257460	162	172
1353257480	117	154
1353257480	126	142
1353257480	149	150
1353257480	45	68
1353257480	7	86
1353257480	149	162
1353257480	152	160
1353257480	154	167
1353257480	165	168
1353257480	111	126
1353257480	150	164
1353257480	117	160
1353257480	30	111
1353257480	149	164
1353257480	149	172
1353257480	68	86
1353257480	94	154
1353257480	117	152
1353257480	7	45
1353257480	122	142
1353257480	45	86
1353257480	7	68
1353257480	94	167
1353257480	94	117
1353257500	149	150
1353257500	45	68
1353257500	7	86
1353257500	149	162
1353257500	162	164
1353257500	164	172
1353257500	142	146
1353257500	154	167
1353257500	165	168
1353257500	14	40
